DateTimeUT,"Exposure Time","Exposure Meter Counts"
"2020-03-16 14:54:23",132.664,38403712
"2020-03-16 14:54:27",136.455,38404240
"2020-03-16 14:54:31",140.245,38404712
"2020-03-16 14:54:34",144.036,38405208
"2020-03-16 14:54:38",147.827,39755876
"2020-03-16 14:54:42",151.618,43222772
"2020-03-16 14:54:46",155.41,43223288
"2020-03-16 14:54:50",159.198,43223736
"2020-03-16 14:54:53",163.01,43224200
"2020-03-16 14:54:57",166.78,46290900
"2020-03-16 14:55:01",170.571,48044564
"2020-03-16 14:55:05",174.361,48045052
"2020-03-16 14:55:09",178.152,48045508
"2020-03-16 14:55:12",182.057,48045984
"2020-03-16 14:55:16",185.733,52876672
"2020-03-16 14:55:20",189.644,52877220
"2020-03-16 14:55:24",193.435,52877784
"2020-03-16 14:55:28",197.226,52878300
"2020-03-16 14:55:31",201.016,52878768
"2020-03-16 14:55:35",204.806,57707644
"2020-03-16 14:55:39",208.597,57708208
"2020-03-16 14:55:43",212.388,57708688
"2020-03-16 14:55:47",216.179,57709132
"2020-03-16 14:55:50",220.021,57709652
"2020-03-16 14:55:54",223.771,62526452
"2020-03-16 14:55:58",227.561,62526928
"2020-03-16 14:56:02",231.352,62527392
"2020-03-16 14:56:06",235.142,62527808
"2020-03-16 14:56:09",239.067,63588208
"2020-03-16 14:56:13",242.724,67305320
"2020-03-16 14:56:17",246.514,67305768
"2020-03-16 14:56:21",250.305,67306352
"2020-03-16 14:56:25",254.096,67306864
"2020-03-16 14:56:28",258.114,70054080
"2020-03-16 14:56:32",261.677,72092880
"2020-03-16 14:56:36",265.468,72093424
"2020-03-16 14:56:40",269.258,72093872
"2020-03-16 14:56:43",273.049,72094376
"2020-03-16 14:56:47",276.84,76509200
"2020-03-16 14:56:51",280.631,76877456
"2020-03-16 14:56:55",284.421,76878000
"2020-03-16 14:56:59",288.211,76878496
"2020-03-16 14:57:02",292.002,76878936
"2020-03-16 14:57:06",295.793,81668168
"2020-03-16 14:57:10",299.583,81668720
"2020-03-16 14:57:14",303.374,81669152
"2020-03-16 14:57:18",307.165,81669664
"2020-03-16 14:57:21",311.044,81670144
"2020-03-16 14:57:25",314.746,86463368
"2020-03-16 14:57:29",318.547,86463840
"2020-03-16 14:57:33",322.352,86464328
"2020-03-16 14:57:37",326.148,86464800
"2020-03-16 14:57:40",330.062,87161256
"2020-03-16 14:57:44",333.73,91242560
"2020-03-16 14:57:48",337.52,91243080
"2020-03-16 14:57:52",341.311,91243568
"2020-03-16 14:57:56",345.101,91244080
"2020-03-16 14:57:59",349.106,93612800
"2020-03-16 14:58:03",352.693,96039504
"2020-03-16 14:58:07",356.484,96039992
"2020-03-16 14:58:11",360.274,96040488
"2020-03-16 14:58:14",364.065,96040984
"2020-03-16 14:58:18",367.856,100088968
"2020-03-16 14:58:22",371.647,100838288
"2020-03-16 14:58:26",375.436,100838816
"2020-03-16 14:58:30",379.237,100839216
"2020-03-16 14:58:33",383.028,100839736
"2020-03-16 14:58:37",386.819,105631272
"2020-03-16 14:58:41",390.609,105631784
"2020-03-16 14:58:45",394.4,105632304
"2020-03-16 14:58:49",398.191,105632808
"2020-03-16 14:58:52",402.018,105633280
"2020-03-16 14:58:56",405.772,110411240
"2020-03-16 14:59:00",409.573,110411776
"2020-03-16 14:59:04",413.364,110412256
"2020-03-16 14:59:08",417.155,110412760
"2020-03-16 14:59:11",421.056,110508712
"2020-03-16 14:59:15",424.735,115164776
"2020-03-16 14:59:19",428.526,115165280
"2020-03-16 14:59:23",432.317,115165776
"2020-03-16 14:59:27",436.107,115166216
"2020-03-16 14:59:30",440.102,116865912
"2020-03-16 14:59:34",443.689,119921880
"2020-03-16 14:59:38",447.48,119922440
"2020-03-16 14:59:42",451.27,119922888
"2020-03-16 14:59:45",455.061,119923416
"2020-03-16 14:59:49",458.852,123238136
"2020-03-16 14:59:53",462.652,124699944
"2020-03-16 14:59:57",466.442,124700400
"2020-03-16 15:00:01",470.233,124700920
"2020-03-16 15:00:04",474.024,124701392
"2020-03-16 15:00:08",477.814,129481344
"2020-03-16 15:00:12",481.605,129481920
"2020-03-16 15:00:16",485.396,129482456
"2020-03-16 15:00:22",489.487,129483256
"2020-03-16 15:00:26",495.768,133907640
"2020-03-16 15:00:30",499.598,134270192
"2020-03-16 15:00:34",503.388,134270640
"2020-03-16 15:00:38",507.179,134271088
"2020-03-16 15:00:41",511.031,134271520
"2020-03-16 15:00:45",514.76,139074064
"2020-03-16 15:00:49",518.551,139074560
"2020-03-16 15:00:53",522.341,139075008
"2020-03-16 15:00:57",526.133,139075536
"2020-03-16 15:01:00",530.077,139076048
"2020-03-16 15:01:04",533.714,143863776
"2020-03-16 15:01:08",537.505,143864288
"2020-03-16 15:01:12",541.295,143864848
"2020-03-16 15:01:16",545.126,143865344
"2020-03-16 15:01:19",549.043,144239744
"2020-03-16 15:01:23",552.747,148648672
"2020-03-16 15:01:27",556.538,148649232
"2020-03-16 15:01:31",560.328,148649744
"2020-03-16 15:01:35",564.12,148650176
"2020-03-16 15:01:38",568.089,150792192
"2020-03-16 15:01:42",571.7,153432256
"2020-03-16 15:01:46",575.491,153432736
"2020-03-16 15:01:50",579.282,153433216
"2020-03-16 15:01:53",583.072,153433712
"2020-03-16 15:01:57",586.863,157462464
"2020-03-16 15:02:01",590.693,158205008
"2020-03-16 15:02:05",594.484,158205568
"2020-03-16 15:02:09",598.275,158206000
"2020-03-16 15:02:12",602.065,158206512
"2020-03-16 15:02:16",605.856,162990640
"2020-03-16 15:02:20",609.647,162991232
"2020-03-16 15:02:24",613.438,162991664
"2020-03-16 15:02:28",617.239,162992144
"2020-03-16 15:02:31",621.029,162992672
"2020-03-16 15:02:35",624.82,167775488
"2020-03-16 15:02:39",628.61,167776096
"2020-03-16 15:02:43",632.401,167776576
"2020-03-16 15:02:47",636.191,167777024
"2020-03-16 15:02:50",640.018,167901024
"2020-03-16 15:02:54",643.773,172565280
"2020-03-16 15:02:58",647.603,172565744
"2020-03-16 15:03:02",651.394,172566224
"2020-03-16 15:03:06",655.185,172566704
"2020-03-16 15:03:09",659.025,174423488
"2020-03-16 15:03:14",662.766,177368016
"2020-03-16 15:03:18",667.157,177368544
"2020-03-16 15:03:21",671.052,177369040
"2020-03-16 15:03:25",674.74,177369504
"2020-03-16 15:03:29",678.529,182175312
"2020-03-16 15:03:33",682.32,182175920
"2020-03-16 15:03:37",686.11,182176512
"2020-03-16 15:03:41",690.542,182177008
"2020-03-16 15:03:45",694.332,182177520
"2020-03-16 15:03:49",698.202,186973136
"2020-03-16 15:03:52",702.007,186973680
"2020-03-16 15:03:56",705.785,186974160
"2020-03-16 15:04:00",709.575,186974592
"2020-03-16 15:04:04",713.405,187821488
"2020-03-16 15:04:08",717.196,191775632
"2020-03-16 15:04:11",721.027,191776160
"2020-03-16 15:04:15",724.817,191776704
"2020-03-16 15:04:19",728.647,191777152
"2020-03-16 15:04:23",732.478,194601376
"2020-03-16 15:04:27",736.269,196578624
"2020-03-16 15:04:30",740.061,196579072
"2020-03-16 15:04:34",743.851,196579536
"2020-03-16 15:04:38",747.642,196580000
"2020-03-16 15:04:42",751.432,201048416
"2020-03-16 15:04:46",755.233,201395488
"2020-03-16 15:04:49",759.024,201396080
"2020-03-16 15:04:53",762.813,201396592
"2020-03-16 15:04:57",766.604,201397040
"2020-03-16 15:05:01",770.435,206189456
"2020-03-16 15:05:05",774.226,206189984
"2020-03-16 15:05:08",778.057,206190496
"2020-03-16 15:05:12",781.847,206190944
"2020-03-16 15:05:17",785.638,206932400
"2020-03-16 15:05:21",790.129,210983472
"2020-03-16 15:05:25",794.52,210984000
"2020-03-16 15:05:29",798.321,210984448
"2020-03-16 15:05:33",802.112,210984896
"2020-03-16 15:05:36",806.097,214846096
"2020-03-16 15:05:40",809.692,215786624
"2020-03-16 15:05:44",813.523,215787104
"2020-03-16 15:05:48",817.314,215787584
"2020-03-16 15:05:52",821.105,215788096
"2020-03-16 15:05:55",825.105,220574560
"2020-03-16 15:05:59",828.686,220575072
"2020-03-16 15:06:03",832.477,220575536
"2020-03-16 15:06:07",836.268,220575968
"2020-03-16 15:06:10",840.059,220576368
"2020-03-16 15:06:14",843.849,225368160
"2020-03-16 15:06:18",847.72,225368640
"2020-03-16 15:06:22",851.509,225369184
"2020-03-16 15:06:26",855.301,225369648
"2020-03-16 15:06:30",859.091,225731360
"2020-03-16 15:06:33",863.078,230123104
"2020-03-16 15:06:37",866.713,230123616
"2020-03-16 15:06:41",870.505,230124176
"2020-03-16 15:06:45",874.335,230124672
"2020-03-16 15:06:49",878.125,232453584
"2020-03-16 15:06:52",882.004,234880736
"2020-03-16 15:06:56",885.827,234881232
"2020-03-16 15:07:00",889.618,234881712
"2020-03-16 15:07:04",893.407,234882128
"2020-03-16 15:07:08",897.238,239088944
"2020-03-16 15:07:11",901.068,239656192
"2020-03-16 15:07:13",904.869,239656336
"2020-03-16 15:10:55",0,0
"2020-03-16 15:10:58",0,393
"2020-03-16 15:11:02",3.782,4803295
"2020-03-16 15:11:06",7.572,4803800
"2020-03-16 15:11:10",11.363,4804276
"2020-03-16 15:11:14",15.154,4804752
"2020-03-16 15:11:17",19.056,4805250
"2020-03-16 15:11:21",22.735,9619709
"2020-03-16 15:11:25",26.536,9620234
"2020-03-16 15:11:29",30.326,9620762
"2020-03-16 15:11:33",34.117,9621197
"2020-03-16 15:11:36",38.092,9621671
"2020-03-16 15:11:40",41.698,14428103
"2020-03-16 15:11:44",45.489,14428612
"2020-03-16 15:11:48",49.28,14429047
"2020-03-16 15:11:52",53.07,14429554
"2020-03-16 15:11:55",57.139,15853954
"2020-03-16 15:11:59",60.652,19225000
"2020-03-16 15:12:03",64.443,19225460
"2020-03-16 15:12:07",68.233,19225958
"2020-03-16 15:12:11",72.024,19226374
"2020-03-16 15:12:14",76.176,22398300
"2020-03-16 15:12:18",79.625,24009748
"2020-03-16 15:12:22",83.415,24010196
"2020-03-16 15:12:26",87.206,24010716
"2020-03-16 15:12:30",91.003,24011162
"2020-03-16 15:12:33",94.801,28792196
"2020-03-16 15:12:37",98.598,28792818
"2020-03-16 15:12:41",102.389,28793240
"2020-03-16 15:12:45",106.18,28793744
"2020-03-16 15:12:48",110.03,28794240
"2020-03-16 15:12:52",113.761,33582112
"2020-03-16 15:12:56",117.551,33582748
"2020-03-16 15:13:00",121.492,33583252
"2020-03-16 15:13:04",125.282,33583692
"2020-03-16 15:13:08",129.073,33584132
"2020-03-16 15:13:11",133.135,38372520
"2020-03-16 15:13:15",136.654,38372992
"2020-03-16 15:13:19",140.445,38373488
"2020-03-16 15:13:23",144.236,38373940
"2020-03-16 15:13:27",148.027,39857744
"2020-03-16 15:13:30",152.173,43154440
"2020-03-16 15:13:34",155.618,43154968
"2020-03-16 15:13:38",159.408,43155496
"2020-03-16 15:13:42",163.199,43155964
"2020-03-16 15:13:45",167.01,46360404
"2020-03-16 15:13:49",170.78,47950876
"2020-03-16 15:13:53",174.571,47951368
"2020-03-16 15:13:57",178.362,47951868
"2020-03-16 15:14:01",182.152,47952380
"2020-03-16 15:14:04",186.057,52760436
"2020-03-16 15:14:08",189.734,52760992
"2020-03-16 15:14:12",193.525,52761504
"2020-03-16 15:14:16",197.316,52762016
"2020-03-16 15:14:20",201.105,52762532
"2020-03-16 15:14:23",205.104,57560264
"2020-03-16 15:14:27",208.687,57560732
"2020-03-16 15:14:31",212.477,57561164
"2020-03-16 15:14:35",216.268,57561584
"2020-03-16 15:14:39",220.059,57562052
"2020-03-16 15:14:42",224.15,62348752
"2020-03-16 15:14:46",227.641,62349264
"2020-03-16 15:14:50",231.431,62349728
"2020-03-16 15:14:54",235.221,62350192
"2020-03-16 15:14:58",239.013,63264144
"2020-03-16 15:15:01",243.187,67127136
"2020-03-16 15:15:05",246.603,67127624
"2020-03-16 15:15:09",250.393,67128032
"2020-03-16 15:15:13",254.185,67128520
"2020-03-16 15:15:16",258.024,69743464
"2020-03-16 15:15:20",261.767,71879760
"2020-03-16 15:15:24",265.557,71880352
"2020-03-16 15:15:28",269.348,71880848
"2020-03-16 15:15:32",273.138,71881344
"2020-03-16 15:15:35",277.071,76199136
"2020-03-16 15:15:39",280.729,76639256
"2020-03-16 15:15:43",284.521,76639776
"2020-03-16 15:15:47",288.311,76640208
"2020-03-16 15:15:51",292.101,76640768
"2020-03-16 15:15:54",296.108,81420664
"2020-03-16 15:15:58",299.683,81421208
"2020-03-16 15:16:02",303.473,81421656
"2020-03-16 15:16:06",307.264,81422208
"2020-03-16 15:16:10",311.055,81422656
"2020-03-16 15:16:13",315.154,86202432
"2020-03-16 15:16:17",318.636,86202952
"2020-03-16 15:16:21",322.428,86203480
"2020-03-16 15:16:25",326.218,86203984
"2020-03-16 15:16:28",330.008,86713840
"2020-03-16 15:16:32",333.798,90992360
"2020-03-16 15:16:36",337.59,90992896
"2020-03-16 15:16:40",341.38,90993408
"2020-03-16 15:16:44",345.17,90993904
"2020-03-16 15:16:47",349.038,93210840
"2020-03-16 15:16:51",352.752,95778656
"2020-03-16 15:16:55",356.543,95779128
"2020-03-16 15:16:59",360.334,95779584
"2020-03-16 15:17:03",364.124,95780104
"2020-03-16 15:17:06",368.085,99613056
"2020-03-16 15:17:10",371.706,100552432
"2020-03-16 15:17:14",375.496,100552944
"2020-03-16 15:17:18",379.286,100553408
"2020-03-16 15:17:22",383.077,100553872
"2020-03-16 15:17:25",387.131,105320584
"2020-03-16 15:17:29",390.659,105321112
"2020-03-16 15:17:33",394.45,105321600
"2020-03-16 15:17:37",398.24,105322136
"2020-03-16 15:17:41",402.031,105322680
"2020-03-16 15:17:44",406.178,110075936
"2020-03-16 15:17:48",409.612,110076448
"2020-03-16 15:17:52",413.403,110076960
"2020-03-16 15:17:56",417.193,110077424
"2020-03-16 15:17:59",421.016,110077840
"2020-03-16 15:18:03",424.775,114843488
"2020-03-16 15:18:07",428.565,114843920
"2020-03-16 15:18:11",432.356,114844464
"2020-03-16 15:18:15",436.147,114844952
"2020-03-16 15:18:18",440.062,116249128
"2020-03-16 15:18:22",443.728,119612432
"2020-03-16 15:18:26",447.519,119613000
"2020-03-16 15:18:30",451.31,119613528
"2020-03-16 15:18:34",455.101,119614024
"2020-03-16 15:18:37",459.109,122693632
"2020-03-16 15:18:41",462.691,124385296
"2020-03-16 15:18:45",466.482,124385856
"2020-03-16 15:18:49",470.272,124386312
"2020-03-16 15:18:53",474.063,124386864
"2020-03-16 15:18:56",478.146,129179920
"2020-03-16 15:19:00",481.655,129180616
"2020-03-16 15:19:04",485.445,129181096
"2020-03-16 15:19:08",489.237,129181568
"2020-03-16 15:19:12",493.027,129182080
"2020-03-16 15:19:15",497.182,133972488
"2020-03-16 15:19:19",500.608,133973040
"2020-03-16 15:19:23",504.399,133973528
"2020-03-16 15:19:27",508.189,133974048
"2020-03-16 15:19:30",512.02,133974496
"2020-03-16 15:19:34",515.771,138773264
"2020-03-16 15:19:38",519.562,138773744
"2020-03-16 15:19:42",523.353,138774192
"2020-03-16 15:19:46",527.143,138774592
"2020-03-16 15:19:49",531.066,139709744
"2020-03-16 15:19:53",534.724,143571168
"2020-03-16 15:19:57",538.515,143571616
"2020-03-16 15:20:01",542.306,143572128
"2020-03-16 15:20:05",546.097,143572576
"2020-03-16 15:20:09",550.113,147135008
"2020-03-16 15:20:13",554.097,148367040
"2020-03-16 15:20:16",558.112,148367536
"2020-03-16 15:20:20",561.679,148367984
"2020-03-16 15:20:24",565.47,148368416
"2020-03-16 15:20:28",569.261,153168832
"2020-03-16 15:20:32",573.051,153169424
"2020-03-16 15:20:35",577.158,153169984
"2020-03-16 15:20:39",580.633,153170448
"2020-03-16 15:20:48",584.424,157973744
"2020-03-16 15:20:52",593.115,157974224
"2020-03-16 15:20:55",597.095,157974752
"2020-03-16 15:20:59",600.736,157975168
"2020-03-16 15:21:03",604.526,160187456
"2020-03-16 15:21:07",608.317,162783408
"2020-03-16 15:21:11",612.148,162783936
"2020-03-16 15:21:14",616.02,162784416
"2020-03-16 15:21:18",619.769,162784880
"2020-03-16 15:21:22",623.56,166791712
"2020-03-16 15:21:26",627.351,167581968
"2020-03-16 15:21:30",631.142,167582432
"2020-03-16 15:21:33",635.059,167582864
"2020-03-16 15:21:37",638.732,167583344
"2020-03-16 15:21:41",642.523,172360656
"2020-03-16 15:21:45",646.314,172361296
"2020-03-16 15:21:49",650.104,172361792
"2020-03-16 15:21:52",654.104,172362288
"2020-03-16 15:21:56",657.686,172362816
"2020-03-16 15:22:00",661.477,177141344
"2020-03-16 15:22:04",665.267,177141840
"2020-03-16 15:22:08",669.058,177142384
"2020-03-16 15:22:12",673.449,177142880
"2020-03-16 15:22:16",677.239,178614240
"2020-03-16 15:22:20",681.04,181940704
"2020-03-16 15:22:23",685.159,181941232
"2020-03-16 15:22:27",688.631,181941728
"2020-03-16 15:22:31",692.462,181942192
"2020-03-16 15:22:35",696.252,185086112
"2020-03-16 15:22:39",700.043,186729712
"2020-03-16 15:22:42",704.125,186730224
"2020-03-16 15:22:46",707.664,186730688
"2020-03-16 15:22:50",711.457,186731216
"2020-03-16 15:22:54",715.246,191517600
"2020-03-16 15:22:58",719.037,191518160
"2020-03-16 15:23:01",723.163,191518688
"2020-03-16 15:23:05",726.627,191519232
"2020-03-16 15:23:09",730.418,191519664
"2020-03-16 15:23:13",734.209,196302656
"2020-03-16 15:23:17",738.779,196303152
"2020-03-16 15:23:21",742.57,196303712
"2020-03-16 15:23:25",746.362,196304192
"2020-03-16 15:23:29",750.152,197503536
"2020-03-16 15:23:32",754.058,201063472
"2020-03-16 15:23:36",757.733,201063984
"2020-03-16 15:23:40",761.524,201064480
"2020-03-16 15:23:44",765.315,201064992
"2020-03-16 15:23:48",769.265,204293472
"2020-03-16 15:23:52",773.055,205842624
"2020-03-16 15:23:55",777.153,205843136
"2020-03-16 15:23:59",780.638,205843600
"2020-03-16 15:24:03",784.428,205844080
"2020-03-16 15:24:07",788.218,210633936
"2020-03-16 15:24:11",792.009,210634528
"2020-03-16 15:24:14",795.8,210635024
"2020-03-16 15:24:18",799.591,210635504
"2020-03-16 15:24:22",803.381,210635952
"2020-03-16 15:24:26",807.212,215408544
"2020-03-16 15:24:30",811.043,215409088
"2020-03-16 15:24:33",815.167,215409568
"2020-03-16 15:24:37",818.664,215410032
"2020-03-16 15:24:41",822.454,215410496
"2020-03-16 15:24:45",826.245,220206704
"2020-03-16 15:24:49",830.036,220207168
"2020-03-16 15:24:52",834.173,220207632
"2020-03-16 15:24:56",837.617,220208160
"2020-03-16 15:25:00",841.409,221598464
"2020-03-16 15:25:04",845.239,225007712
"2020-03-16 15:25:08",849.069,225008224
"2020-03-16 15:25:11",853.14,225008768
"2020-03-16 15:25:15",856.65,225009248
"2020-03-16 15:25:19",860.441,228094208
"2020-03-16 15:25:23",864.232,229804480
"2020-03-16 15:25:27",868.062,229804960
"2020-03-16 15:25:30",872.147,229805408
"2020-03-16 15:25:34",875.645,229805936
"2020-03-16 15:25:38",879.435,234607232
"2020-03-16 15:25:42",883.265,234607904
"2020-03-16 15:25:46",887.696,234608384
"2020-03-16 15:25:50",891.487,234608848
"2020-03-16 15:25:54",895.278,234609312
"2020-03-16 15:25:58",899.148,239409392
"2020-03-16 15:26:01",903.021,239409920
"2020-03-16 15:26:03",906.79,239410144
"2020-03-16 15:29:41",0,0
"2020-03-16 15:29:45",0,329
"2020-03-16 15:29:49",4.213,4806810
"2020-03-16 15:29:53",8.422,4807317
"2020-03-16 15:29:57",12.631,4807835
"2020-03-16 15:30:00",15.16,4808312
"2020-03-16 15:30:04",19.05,4808768
"2020-03-16 15:30:08",23.258,9612007
"2020-03-16 15:30:12",27.468,9612523
"2020-03-16 15:30:15",31.678,9613071
"2020-03-16 15:30:19",34.113,9613541
"2020-03-16 15:30:23",38.097,9927041
"2020-03-16 15:30:27",42.306,14412321
"2020-03-16 15:30:31",46.515,14412793
"2020-03-16 15:30:34",50.725,14413272
"2020-03-16 15:30:38",53.066,14413728
"2020-03-16 15:30:42",57.143,16420198
"2020-03-16 15:30:46",61.343,19206212
"2020-03-16 15:30:50",65.552,19206650
"2020-03-16 15:30:53",69.761,19207160
"2020-03-16 15:30:57",72.03,19207658
"2020-03-16 15:31:01",76.18,22944148
"2020-03-16 15:31:05",80.39,23993698
"2020-03-16 15:31:09",84.599,23994188
"2020-03-16 15:31:12",88.798,23994636
"2020-03-16 15:31:16",91.008,23995068
"2020-03-16 15:31:20",95.107,28778760
"2020-03-16 15:31:24",99.316,28779278
"2020-03-16 15:31:28",103.525,28779806
"2020-03-16 15:31:31",107.733,28780316
"2020-03-16 15:31:35",110.056,28780824
"2020-03-16 15:31:39",114.153,33574100
"2020-03-16 15:31:43",118.363,33574600
"2020-03-16 15:31:47",122.572,33575096
"2020-03-16 15:31:50",126.781,33575604
"2020-03-16 15:31:54",129.009,33675732
"2020-03-16 15:31:58",133.2,38372608
"2020-03-16 15:32:02",137.409,38373088
"2020-03-16 15:32:06",141.608,38373620
"2020-03-16 15:32:09",145.818,38374104
"2020-03-16 15:32:13",148.027,40261424
"2020-03-16 15:32:17",152.226,43178116
"2020-03-16 15:32:21",156.435,43178588
"2020-03-16 15:32:24",160.644,43179076
"2020-03-16 15:32:28",163.145,43179568
"2020-03-16 15:32:32",167.064,46759888
"2020-03-16 15:32:36",171.272,47987648
"2020-03-16 15:32:40",175.482,47988124
"2020-03-16 15:32:43",179.691,47988684
"2020-03-16 15:32:47",182.099,47989120
"2020-03-16 15:32:51",186.11,52812128
"2020-03-16 15:32:55",190.319,52812716
"2020-03-16 15:32:59",194.529,52813220
"2020-03-16 15:33:02",198.738,52813676
"2020-03-16 15:33:06",201.053,52814136
"2020-03-16 15:33:10",205.157,57626732
"2020-03-16 15:33:14",209.357,57627276
"2020-03-16 15:33:18",213.566,57627748
"2020-03-16 15:33:21",217.775,57628268
"2020-03-16 15:33:25",220.016,57628728
"2020-03-16 15:33:29",224.194,62442184
"2020-03-16 15:33:33",228.404,62442736
"2020-03-16 15:33:37",232.612,62443188
"2020-03-16 15:33:40",236.822,62443712
"2020-03-16 15:33:44",239.03,63834372
"2020-03-16 15:33:48",243.24,67248488
"2020-03-16 15:33:52",247.449,67248984
"2020-03-16 15:33:55",251.659,67249456
"2020-03-16 15:33:59",254.131,67249976
"2020-03-16 15:34:03",258.078,70316184
"2020-03-16 15:34:07",262.288,72040232
"2020-03-16 15:34:11",266.497,72040744
"2020-03-16 15:34:14",270.705,72041232
"2020-03-16 15:34:18",273.085,72041744
"2020-03-16 15:34:22",277.125,76820008
"2020-03-16 15:34:26",281.334,76830488
"2020-03-16 15:34:30",285.543,76830952
"2020-03-16 15:34:33",289.752,76831432
"2020-03-16 15:34:37",292.038,76831896
"2020-03-16 15:34:41",296.171,81619080
"2020-03-16 15:34:45",300.381,81619640
"2020-03-16 15:34:49",304.589,81620128
"2020-03-16 15:34:52",308.789,81620568
"2020-03-16 15:34:56",311.001,81621104
"2020-03-16 15:35:00",315.208,86404504
"2020-03-16 15:35:04",319.418,86404976
"2020-03-16 15:35:08",323.627,86405496
"2020-03-16 15:35:11",327.836,86405944
"2020-03-16 15:35:15",330.046,87307416
"2020-03-16 15:35:19",334.255,91178304
"2020-03-16 15:35:23",338.465,91178784
"2020-03-16 15:35:26",342.674,91179272
"2020-03-16 15:35:30",345.117,91179760
"2020-03-16 15:35:34",349.093,93909856
"2020-03-16 15:35:38",353.302,95963016
"2020-03-16 15:35:42",357.511,95963512
"2020-03-16 15:35:45",361.72,95963968
"2020-03-16 15:35:49",364.072,95964416
"2020-03-16 15:35:53",368.139,100358768
"2020-03-16 15:35:57",372.347,100733504
"2020-03-16 15:36:01",376.557,100733976
"2020-03-16 15:36:04",380.767,100734448
"2020-03-16 15:36:08",383.023,100734984
"2020-03-16 15:36:12",387.185,105515952
"2020-03-16 15:36:16",391.385,105516440
"2020-03-16 15:36:20",395.594,105516912
"2020-03-16 15:36:23",399.803,105517392
"2020-03-16 15:36:27",402.013,105517872
"2020-03-16 15:36:31",406.222,110311776
"2020-03-16 15:36:35",410.421,110312272
"2020-03-16 15:36:38",414.631,110312760
"2020-03-16 15:36:42",417.16,110313168
"2020-03-16 15:36:46",421.049,110636528
"2020-03-16 15:36:50",425.259,115076576
"2020-03-16 15:36:54",429.468,115077000
"2020-03-16 15:36:57",433.678,115077456
"2020-03-16 15:37:01",436.114,115077904
"2020-03-16 15:37:05",440.096,117125744
"2020-03-16 15:37:09",444.305,119843640
"2020-03-16 15:37:13",448.515,119844200
"2020-03-16 15:37:16",452.724,119844664
"2020-03-16 15:37:20",455.067,119845088
"2020-03-16 15:37:24",459.143,123644008
"2020-03-16 15:37:28",463.352,124601720
"2020-03-16 15:37:32",467.561,124602232
"2020-03-16 15:37:35",471.771,124602720
"2020-03-16 15:37:39",474.02,124603184
"2020-03-16 15:37:43",478.19,129372064
"2020-03-16 15:37:47",482.399,129372696
"2020-03-16 15:37:51",486.608,129373184
"2020-03-16 15:37:54",490.818,129373752
"2020-03-16 15:37:58",493.027,129374168
"2020-03-16 15:38:02",497.236,134183912
"2020-03-16 15:38:06",501.445,134184472
"2020-03-16 15:38:09",505.655,134184952
"2020-03-16 15:38:13",508.136,134185472
"2020-03-16 15:38:17",512.074,134185888
"2020-03-16 15:38:21",516.283,138991632
"2020-03-16 15:38:25",520.492,138992048
"2020-03-16 15:38:28",524.702,138992496
"2020-03-16 15:38:32",527.089,138992944
"2020-03-16 15:38:36",531.12,140560080
"2020-03-16 15:38:40",535.329,143788576
"2020-03-16 15:38:44",539.539,143789088
"2020-03-16 15:38:47",543.748,143789536
"2020-03-16 15:38:51",546.043,143790000
"2020-03-16 15:38:55",550.167,147044800
"2020-03-16 15:38:59",554.376,148592336
"2020-03-16 15:39:03",558.586,148592816
"2020-03-16 15:39:06",562.795,148593264
"2020-03-16 15:39:10",565.003,148593696
"2020-03-16 15:39:14",569.2,153395040
"2020-03-16 15:39:18",573.403,153395648
"2020-03-16 15:39:22",577.612,153396192
"2020-03-16 15:39:25",581.821,153396704
"2020-03-16 15:39:29",584.031,153397168
"2020-03-16 15:39:33",588.24,158193952
"2020-03-16 15:39:37",592.449,158194480
"2020-03-16 15:39:41",596.619,158194960
"2020-03-16 15:39:44",600.829,158195408
"2020-03-16 15:39:48",603.038,158195904
"2020-03-16 15:39:52",607.247,162992032
"2020-03-16 15:39:56",611.456,162992624
"2020-03-16 15:39:59",615.666,162993104
"2020-03-16 15:40:03",618.125,162993600
"2020-03-16 15:40:07",622.084,164111360
"2020-03-16 15:40:11",626.253,167802160
"2020-03-16 15:40:15",630.422,167802640
"2020-03-16 15:40:18",634.632,167803200
"2020-03-16 15:40:22",637.159,167803664
"2020-03-16 15:40:26",641.05,170627664
"2020-03-16 15:40:30",645.26,172604000
"2020-03-16 15:40:34",649.47,172604448
"2020-03-16 15:40:37",653.679,172604944
"2020-03-16 15:40:41",656.112,172605392
"2020-03-16 15:40:45",660.098,177225360
"2020-03-16 15:40:49",664.307,177422192
"2020-03-16 15:40:53",668.516,177422640
"2020-03-16 15:40:56",672.725,177423168
"2020-03-16 15:41:00",675.065,177423664
"2020-03-16 15:41:04",679.024,182228592
"2020-03-16 15:41:09",683.233,182229296
"2020-03-16 15:41:13",688.143,182229840
"2020-03-16 15:41:18",692.352,182230368
"2020-03-16 15:41:21",697.821,186492512
"2020-03-16 15:41:25",700.031,187015968
"2020-03-16 15:41:29",704.201,187016480
"2020-03-16 15:41:33",708.289,187016992
"2020-03-16 15:41:37",712.499,187017520
"2020-03-16 15:41:40",716.708,191799536
"2020-03-16 15:41:44",719.083,191800048
"2020-03-16 15:41:48",723.087,191800528
"2020-03-16 15:41:52",727.296,191800992
