DateTimeUT,"FIES room WebSensor1 Temperature near ceiling","FIES room WebSensor1 Humidity","FIES room WebSensor1 Illumination","FIES front room WebSensor2 Temperature","FIES front room WebSensor2 Humidity","FIES front room WebSensor2 Illumination","FIES inside black box at rear","FIES room near ceiling and fan control","FIES under grating in tank","FIES front room","FIES below table girder","FIES above heater radiator","FIES inside black box centre","FIES above ceiling","FIES grating tank housing","FIES inside white box rear","FIES inside white box centre","FIES centre of table [inc. gnd]","FIES ceiling near instrument (Aarhus 1)","FIES inside black box (Aarhus 2)","FIES Inside white box under dewar (Aarhus 3)","FIES Detector temperature","FIES Dewar temperature","FIES Detector pressure","FIES Atmospheric Pressure","FIES grating tank pressure"
"2020-03-18 12:29:20",20.1,24.1,0,19.8,15.8,0.4,20.483,19.719,20.574,18.722,19.584,25.609,20.56,13.051,20.705,20.587,20.356,20.888,20.74,20.99,21.17,-120,-173.09,1.43e-06,769.702,770.117
"2020-03-18 12:30:20",,,,,,,20.483,19.652,20.574,18.761,19.591,25.211,20.561,13.069,20.704,20.587,20.356,20.892,20.73,21,21.29,-120.01,-173.06,1.44e-06,769.775,770.115
"2020-03-18 12:31:19",20.1,24.1,0,19.9,15.7,0.4,20.484,19.629,20.574,18.973,19.565,25.775,20.561,13.077,20.705,20.504,20.357,20.896,20.65,21.08,21.31,-119.99,-173.08,1.43e-06,769.773,770.117
"2020-03-18 12:32:20",20.1,24.1,0,19.6,16,0.4,20.483,19.6,20.574,18.692,19.578,24.969,20.56,13.086,20.704,20.564,20.357,20.899,20.66,21,21.27,-119.99,-173.06,1.43e-06,769.666,770.115
"2020-03-18 12:33:19",20.1,24.1,0,19.4,16.2,0.4,20.484,19.63,20.574,18.506,19.579,25.696,20.561,12.948,20.704,20.428,20.354,20.896,20.68,21.03,21.24,-119.99,-173.05,1.44e-06,769.802,770.117
"2020-03-18 12:34:20",20.1,24.1,0,19.1,16.5,0.4,20.484,19.676,20.574,18.4,19.582,25.899,20.561,12.912,20.704,20.447,20.352,20.895,20.77,20.98,21.26,-120,-173.07,1.44e-06,769.838,770.116
"2020-03-18 12:35:20",20.1,24,0,18.9,16.5,0.4,20.484,19.581,20.574,18.345,19.518,25.551,20.56,13.059,20.704,20.474,20.35,20.883,20.71,20.97,21.18,-119.98,-173.05,1.44e-06,769.769,770.115
"2020-03-18 12:36:19",20.1,24.1,0,18.8,16.7,0.4,20.484,19.696,20.574,18.308,19.544,26.108,20.56,13.075,20.704,20.574,20.354,20.888,20.71,20.98,21.23,-120,-173.05,1.43e-06,769.765,770.117
"2020-03-18 12:37:20",20.1,24.1,0,18.7,16.7,0.4,20.484,19.716,20.573,18.222,19.511,28.013,20.56,12.931,20.704,20.486,20.358,20.888,20.73,21.01,21.23,-120,-173.06,1.43e-06,769.757,770.116
"2020-03-18 12:38:19",20.1,24,0,18.7,16.7,0.4,20.484,19.726,20.574,18.173,19.575,26.315,20.56,12.834,20.704,20.592,20.355,20.898,20.76,20.97,21.29,-119.98,-173.08,1.44e-06,769.756,770.115
"2020-03-18 12:39:20",20.1,24,0,18.7,16.7,0.4,20.483,19.722,20.574,18.232,19.563,25.111,20.56,12.932,20.704,20.59,20.354,20.892,20.77,21.01,21.29,-120,-173.11,1.43e-06,769.654,770.115
"2020-03-18 12:40:20",20.1,24,0,19,16.5,0.4,20.483,19.566,20.574,18.16,19.559,25.701,20.56,13.067,20.704,20.427,20.356,20.895,20.71,20.97,21.28,-120,-173.17,1.43e-06,769.672,770.115
"2020-03-18 12:41:19",20.1,24,0,19.3,16.1,0.4,20.483,19.645,20.574,18.251,19.593,24.739,20.561,12.903,20.704,20.469,20.353,20.899,20.72,21,21.27,-120.01,-173.17,1.43e-06,769.726,770.115
"2020-03-18 12:42:20",20.1,24,0,19.5,16,0.4,20.483,19.658,20.574,18.426,19.588,25.283,20.56,12.862,20.704,20.505,20.358,20.906,20.66,21,21.32,-120.01,-173.15,1.43e-06,769.689,770.115
"2020-03-18 12:43:19",20.1,24,0,19.7,15.8,0.4,20.483,19.714,20.574,18.48,19.57,25.738,20.56,12.815,20.704,20.475,20.357,20.903,20.74,20.95,21.28,-119.99,-173.16,1.44e-06,769.687,770.116
"2020-03-18 12:44:20",20.1,24,0,19.7,15.8,0.4,20.483,19.546,20.574,18.548,19.598,25.674,20.561,12.886,20.704,20.498,20.355,20.896,20.63,20.98,21.3,-119.99,-173.15,1.43e-06,769.702,770.115
"2020-03-18 12:45:20",20.1,24,0,19.8,15.7,0.4,20.483,19.687,20.573,18.626,19.579,25.874,20.56,12.959,20.704,20.526,20.355,20.894,20.71,20.98,21.25,-120.02,-173.11,1.44e-06,769.677,770.115
"2020-03-18 12:46:19",20.1,24,0,19.9,15.6,0.4,20.482,19.712,20.573,18.667,19.566,25.995,20.56,12.999,20.704,20.517,20.356,20.889,20.72,20.99,21.24,-120.01,-173.13,1.43e-06,769.682,770.115
"2020-03-18 12:47:20",20.1,24,0,20,15.6,0.4,20.483,19.669,20.573,18.769,19.563,26.927,20.56,12.9,20.704,20.562,20.359,20.898,20.74,21.01,21.19,-119.98,-173.14,1.43e-06,769.718,770.116
"2020-03-18 12:48:20",20.1,24,0,19.9,15.7,0.4,20.483,19.698,20.573,18.877,19.605,25.637,20.56,12.783,20.704,20.472,20.359,20.896,20.78,21,21.24,-120,-173.11,1.43e-06,769.675,770.116
"2020-03-18 12:49:19",20.1,24,0,19.5,16,0.4,20.483,19.725,20.573,18.618,19.575,25.645,20.56,12.77,20.703,20.519,20.357,20.896,20.77,21,21.22,-120.01,-173.12,1.43e-06,769.753,770.113
"2020-03-18 12:50:20",20.1,24,0,19.2,16.3,0.4,20.483,19.667,20.573,18.485,19.547,26.779,20.561,12.891,20.704,20.566,20.356,20.896,20.69,21.01,21.21,-119.98,-173.11,1.43e-06,769.753,770.114
"2020-03-18 12:51:19",20.1,24,0,19,16.5,0.4,20.483,19.639,20.573,18.432,19.583,25.279,20.561,12.938,20.703,20.585,20.356,20.892,20.7,20.99,21.2,-119.99,-173.11,1.43e-06,769.784,770.115
"2020-03-18 12:52:20",20.1,24,0,18.8,16.6,0.4,20.483,19.672,20.573,18.315,19.574,24.796,20.56,12.826,20.703,20.593,20.353,20.896,20.75,20.98,21.28,-119.98,-173.09,1.43e-06,769.71,770.112
"2020-03-18 12:53:20",20.1,24,0,18.7,16.7,0.4,20.483,19.658,20.573,18.199,19.524,26.392,20.56,12.892,20.704,20.508,20.353,20.889,20.78,21,21.27,-120.01,-173.07,1.43e-06,769.724,770.114
"2020-03-18 12:54:19",20.1,24,0,18.6,16.7,0.4,20.483,19.689,20.573,18.23,19.574,25.571,20.56,12.969,20.703,20.554,20.354,20.879,20.79,20.98,21.23,-119.99,-173.06,1.43e-06,769.704,770.114
"2020-03-18 12:55:20",20.1,24,0,18.6,16.7,0.4,20.482,19.634,20.573,18.16,19.553,25.234,20.56,13.042,20.704,20.506,20.353,20.883,20.74,20.98,21.22,-120.01,-173.05,1.44e-06,769.716,770.113
"2020-03-18 12:56:20",20.1,23.9,0,18.7,16.6,0.4,20.483,19.736,20.573,18.247,19.62,24.358,20.561,13.042,20.704,20.479,20.356,20.894,20.76,21,21.29,-120,-173.06,1.43e-06,769.694,770.114
"2020-03-18 12:57:19",20.1,24,0,19.1,16.3,0.4,20.483,19.648,20.573,18.228,19.605,25.043,20.56,12.935,20.703,20.547,20.357,20.901,20.73,21.02,21.27,-120,-173.07,1.43e-06,769.748,770.113
"2020-03-18 12:58:20",20,24,0,19.4,16,0.4,20.482,19.604,20.573,18.439,19.581,25.564,20.56,12.925,20.704,20.458,20.359,20.896,20.65,20.97,21.26,-120.01,-173.05,1.43e-06,769.665,770.113
"2020-03-18 12:59:20",20,24,0,19.6,15.9,0.4,20.483,19.616,20.573,18.43,19.644,24.313,20.561,12.807,20.704,20.585,20.358,20.899,20.65,21.02,21.29,-119.98,-173.07,1.43e-06,769.652,770.114
"2020-03-18 13:00:20",20.1,24,0,19.7,15.8,0.4,20.483,19.7,20.573,18.57,19.562,26.596,20.56,12.822,20.704,20.51,20.362,20.904,20.7,20.99,21.34,-120,-173.07,1.44e-06,769.665,770.112
"2020-03-18 13:01:20",20.1,24,0,19.8,15.7,0.4,20.482,19.746,20.573,18.7,19.599,25.913,20.56,12.878,20.704,20.42,20.36,20.897,20.72,20.97,21.28,-120,-173.05,1.44e-06,769.643,770.113
"2020-03-18 13:02:20",20.1,24,0,19.9,15.7,0.4,20.482,19.703,20.573,18.703,19.618,24.427,20.56,12.997,20.704,20.543,20.358,20.897,20.74,20.97,21.26,-120,-173.03,1.43e-06,769.662,770.113
"2020-03-18 13:03:20",20.1,24,0,20,15.7,0.4,20.483,19.627,20.573,18.732,19.572,25.281,20.561,12.922,20.704,20.461,20.357,20.898,20.75,20.98,21.24,-120,-173.03,1.43e-06,769.662,770.112
"2020-03-18 13:04:19",20.1,24,0,19.8,15.7,0.4,20.482,19.617,20.573,18.84,19.599,24.995,20.56,12.818,20.704,20.523,20.358,20.893,20.73,21.02,21.27,-120,-173.05,1.44e-06,769.609,770.111
"2020-03-18 13:05:20",20.1,24,0,19.5,16,0.4,20.483,19.634,20.573,18.583,19.57,26.224,20.561,12.776,20.704,20.427,20.36,20.894,20.68,20.98,21.31,-119.98,-173.05,1.43e-06,769.661,770.113
"2020-03-18 13:06:19",20.1,24,0,19.2,16.2,0.4,20.482,19.706,20.573,18.438,19.55,26.588,20.56,12.814,20.703,20.389,20.358,20.891,20.76,21.01,21.25,-119.99,-173.06,1.44e-06,769.627,770.112
"2020-03-18 13:07:20",20.1,23.9,0,18.9,16.4,0.4,20.482,19.666,20.573,18.359,19.576,25.095,20.56,12.945,20.703,20.391,20.359,20.893,20.73,21,21.29,-120,-173.06,1.43e-06,769.568,770.112
"2020-03-18 13:08:20",20.1,23.9,0,18.8,16.5,0.4,20.483,19.622,20.573,18.341,19.59,24.922,20.56,12.929,20.703,20.392,20.357,20.9,20.69,20.99,21.24,-120.01,-173.08,1.43e-06,769.637,770.112
"2020-03-18 13:09:19",20.1,23.9,0,18.7,16.6,0.4,20.483,19.594,20.573,18.235,19.595,25.463,20.56,12.882,20.704,20.52,20.358,20.9,20.61,20.99,21.31,-120,-173.08,1.43e-06,769.508,770.111
"2020-03-18 13:10:20",20.1,23.9,0,18.6,16.7,0.4,20.483,19.617,20.573,18.227,19.547,25.608,20.56,12.745,20.703,20.454,20.358,20.89,20.63,21,21.3,-119.99,-173.12,1.44e-06,769.595,770.112
"2020-03-18 13:11:20",20.1,23.8,0,18.6,16.6,0.4,20.483,19.713,20.573,18.172,19.535,26.424,20.56,13.022,20.703,20.55,20.356,20.893,20.71,21,21.35,-120.01,-173.13,1.44e-06,769.514,770.112
"2020-03-18 13:12:19",20.1,23.9,0,18.7,16.5,0.4,20.483,19.654,20.573,18.269,19.527,25.706,20.56,13.057,20.704,20.535,20.354,20.905,20.73,20.98,21.34,-119.99,-173.14,1.43e-06,769.476,770.112
"2020-03-18 13:13:20",20.1,23.8,0,19.1,16.2,0.4,20.482,19.623,20.573,18.188,19.601,25.96,20.56,13.011,20.704,20.459,20.356,20.902,20.65,20.94,21.3,-120,-173.15,1.43e-06,769.52,770.112
"2020-03-18 13:14:20",20.1,23.8,0,19.3,16,0.4,20.483,19.676,20.573,18.364,19.588,26.217,20.56,12.841,20.703,20.486,20.356,20.897,20.67,20.98,21.29,-120,-173.12,1.44e-06,769.502,770.111
"2020-03-18 13:15:20",20.1,23.8,0,19.6,15.8,0.4,20.483,19.631,20.573,18.505,19.602,24.596,20.56,12.954,20.703,20.501,20.355,20.888,20.66,20.98,21.2,-120,-173.12,1.43e-06,769.529,770.111
"2020-03-18 13:16:20",20.1,23.9,0,19.7,15.7,0.4,20.482,19.579,20.573,18.557,19.588,25.977,20.56,12.985,20.703,20.527,20.355,20.89,20.68,20.97,21.26,-119.98,-173.11,1.43e-06,769.461,770.113
"2020-03-18 13:17:19",20.1,23.9,0,19.8,15.7,0.4,20.483,19.652,20.573,18.565,19.58,25.934,20.561,12.964,20.704,20.451,20.356,20.891,20.69,20.99,21.21,-120.01,-173.11,1.43e-06,769.49,770.112
"2020-03-18 13:18:20",20.1,24,0,19.9,15.7,0.4,20.483,19.676,20.573,18.696,19.559,25.404,20.56,12.831,20.704,20.508,20.357,20.897,20.73,21.02,21.33,-120,-173.11,1.43e-06,769.498,770.112
"2020-03-18 13:19:20",20.1,24,0,20,15.6,0.4,20.483,19.651,20.573,18.738,19.629,24.61,20.561,12.906,20.704,20.546,20.359,20.896,20.71,21.02,21.28,-120,-173.11,1.43e-06,769.453,770.111
"2020-03-18 13:20:20",20.1,23.9,0,19.9,15.7,0.4,20.483,19.577,20.573,18.817,19.615,25.28,20.56,12.927,20.703,20.519,20.356,20.897,20.67,20.98,21.21,-119.99,-173.09,1.43e-06,769.462,770.109
"2020-03-18 13:21:20",20.1,24,0,19.5,16,0.4,20.483,19.582,20.573,18.606,19.556,25.22,20.56,12.725,20.703,20.468,20.356,20.891,20.66,21.03,21.26,-120,-173.09,1.43e-06,769.479,770.111
"2020-03-18 13:22:19",20.1,24,0,19.2,16.2,0.4,20.483,19.671,20.573,18.479,19.546,25.947,20.561,12.766,20.703,20.461,20.353,20.887,20.77,21.01,21.27,-120,-173.1,1.43e-06,769.504,770.111
"2020-03-18 13:23:20",20.1,23.9,0,18.9,16.4,0.4,20.483,19.73,20.573,18.406,19.583,27.196,20.56,12.73,20.703,20.519,20.355,20.894,20.77,21,21.32,-119.98,-173.08,1.43e-06,769.477,770.11
"2020-03-18 13:24:20",20.1,23.9,0,18.9,16.5,0.4,20.483,19.623,20.573,18.325,19.524,26.223,20.56,12.74,20.703,20.55,20.356,20.89,20.77,21,21.24,-120.01,-173.06,1.43e-06,769.473,770.112
"2020-03-18 13:25:20",20.1,23.9,0,18.7,16.6,0.4,20.484,19.638,20.573,18.217,19.556,26.091,20.562,12.802,20.703,20.591,20.36,20.892,20.65,20.98,21.28,-119.99,-173.06,1.43e-06,769.528,770.11
"2020-03-18 13:26:20",20.1,23.9,0,18.7,16.6,0.4,20.483,19.745,20.573,18.261,19.57,25.369,20.56,12.827,20.703,20.511,20.36,20.897,20.74,21.01,21.26,-119.99,-173.05,1.43e-06,769.484,770.113
"2020-03-18 13:27:19",20.1,23.9,0,18.7,16.6,0.4,20.483,19.736,20.573,18.287,19.595,25.292,20.561,12.771,20.703,20.488,20.363,20.901,20.78,20.99,21.3,-120,-173.05,1.43e-06,769.407,770.111
"2020-03-18 13:28:20",20.1,23.9,0,18.9,16.5,0.4,20.482,19.623,20.573,18.284,19.561,26.013,20.56,12.74,20.703,20.483,20.36,20.895,20.7,20.99,21.32,-120,-173.04,1.43e-06,769.35,770.111
"2020-03-18 13:29:20",20.1,23.9,0,19.2,16.2,0.4,20.483,19.652,20.573,18.199,19.558,25.217,20.562,12.807,20.703,20.466,20.358,20.9,20.71,20.99,21.32,-120,-173.04,1.44e-06,769.435,770.111
"2020-03-18 13:30:20",20.1,23.9,0,19.5,15.9,0.4,20.483,19.71,20.573,18.377,19.615,24.299,20.561,12.996,20.703,20.541,20.359,20.905,20.73,20.98,21.27,-120,-173.04,1.43e-06,769.473,770.112
"2020-03-18 13:31:20",20.1,23.9,0,19.7,15.8,0.4,20.483,19.708,20.573,18.477,19.551,26.178,20.56,12.927,20.703,20.467,20.358,20.895,20.73,20.98,21.32,-119.99,-173.03,1.44e-06,769.473,770.111
"2020-03-18 13:32:20",20.1,23.8,0,19.7,15.8,0.4,20.482,19.797,20.573,18.556,19.583,25.581,20.56,12.825,20.703,20.468,20.36,20.893,20.78,20.97,21.27,-120,-173.05,1.44e-06,769.35,770.111
"2020-03-18 13:33:19",20.1,23.9,0,19.8,15.7,0.4,20.483,19.725,20.573,18.601,19.579,24.926,20.561,12.924,20.703,20.567,20.36,20.899,20.75,21.01,21.29,-120.01,-173.07,1.44e-06,769.399,770.11
"2020-03-18 13:34:20",20.1,23.9,0,19.9,15.6,0.4,20.483,19.687,20.573,18.742,19.549,25.321,20.561,12.836,20.703,20.504,20.358,20.887,20.75,21,21.19,-120,-173.1,1.43e-06,769.41,770.112
"2020-03-18 13:35:20",20.1,23.9,0,20,15.5,0.4,20.482,19.698,20.573,18.799,19.575,24.472,20.56,12.88,20.703,20.591,20.358,20.883,20.73,20.98,21.22,-120,-173.13,1.43e-06,769.317,770.112
"2020-03-18 13:36:20",20.1,23.9,0,19.8,15.7,0.4,20.483,19.678,20.573,18.818,19.558,25.542,20.56,12.956,20.703,20.455,20.356,20.884,20.7,21,21.22,-119.99,-173.16,1.44e-06,769.394,770.111
"2020-03-18 13:37:19",20.1,23.9,0,19.5,15.9,0.4,20.483,19.684,20.573,18.605,19.541,25.715,20.562,12.896,20.703,20.406,20.356,20.875,20.72,20.99,21.25,-120.01,-173.15,1.43e-06,769.408,770.11
"2020-03-18 13:38:20",20.1,23.8,0,19.1,16.1,0.4,20.483,19.697,20.573,18.461,19.554,26.132,20.561,12.931,20.703,20.484,20.352,20.884,20.75,20.97,21.26,-120,-173.16,1.43e-06,769.405,770.11
"2020-03-18 13:39:20",20.1,23.9,0,19,16.3,0.4,20.483,19.611,20.573,18.378,19.535,25.474,20.561,12.817,20.703,20.45,20.358,20.898,20.71,21,21.33,-119.99,-173.14,1.43e-06,769.375,770.11
"2020-03-18 13:40:19",20.1,23.9,0,18.8,16.5,0.4,20.483,19.592,20.573,18.277,19.573,25.484,20.561,12.745,20.703,20.58,20.359,20.898,20.68,20.99,21.33,-120.02,-173.12,1.43e-06,769.342,770.111
"2020-03-18 13:41:20",20.1,23.8,0,18.8,16.5,0.4,20.483,19.646,20.573,18.272,19.539,26.083,20.561,12.96,20.703,20.477,20.358,20.896,20.63,20.96,21.36,-120.01,-173.12,1.43e-06,769.326,770.109
"2020-03-18 13:42:19",20.1,23.8,0,18.7,16.4,0.4,20.483,19.597,20.573,18.259,19.555,26.821,20.561,12.905,20.703,20.561,20.356,20.895,20.65,20.99,21.32,-119.99,-173.12,1.43e-06,769.292,770.109
"2020-03-18 13:43:20",20,23.8,0,18.8,16.4,0.4,20.483,19.64,20.573,18.288,19.594,25.385,20.561,12.876,20.703,20.544,20.355,20.895,20.63,21,21.26,-119.98,-173.11,1.43e-06,769.328,770.11
"2020-03-18 13:44:20",20,23.9,0,18.9,16.3,0.4,20.483,19.645,20.573,18.116,19.615,24.682,20.561,12.74,20.703,20.466,20.358,20.898,20.73,21,21.27,-120,-173.1,1.43e-06,769.267,770.11
"2020-03-18 13:45:20",20.1,23.9,0,19.3,16,0.4,20.483,19.638,20.573,18.292,19.53,25.557,20.561,12.721,20.703,20.448,20.356,20.902,20.73,21,21.32,-120,-173.1,1.43e-06,769.305,770.11
"2020-03-18 13:46:20",20.1,23.8,0,19.5,15.7,0.4,20.483,19.698,20.573,18.332,19.571,25.51,20.562,12.73,20.703,20.485,20.357,20.901,20.74,21,21.2,-120,-173.09,1.43e-06,769.388,770.112
"2020-03-18 13:47:19",20.1,23.8,0,19.6,15.7,0.4,20.483,19.701,20.573,18.46,19.654,25.228,20.561,12.799,20.703,20.482,20.361,20.897,20.76,20.99,21.25,-120,-173.09,1.43e-06,769.324,770.109
"2020-03-18 13:48:20",20.1,23.8,0,19.8,15.6,0.4,20.483,19.613,20.573,18.564,19.582,26.243,20.561,12.654,20.703,20.575,20.357,20.899,20.72,20.98,21.22,-120.01,-173.06,1.43e-06,769.309,770.11
"2020-03-18 13:49:20",20.1,23.9,0,19.9,15.5,0.4,20.483,19.734,20.573,18.679,19.567,25.571,20.56,12.867,20.703,20.581,20.355,20.89,20.75,20.99,21.24,-120,-173.06,1.44e-06,769.278,770.109
"2020-03-18 13:50:19",20.1,23.9,0,19.9,15.5,0.4,20.483,19.63,20.573,18.689,19.58,24.716,20.561,13.215,20.704,20.491,20.356,20.893,20.67,21,21.29,-120,-173.05,1.43e-06,769.269,770.108
"2020-03-18 13:51:20",20.1,23.9,0,20,15.4,0.4,20.483,19.658,20.573,18.818,19.57,25.718,20.56,12.973,20.703,20.523,20.354,20.887,20.62,20.96,21.27,-119.99,-173.04,1.44e-06,769.183,770.109
