DateTimeUT,"Exposure Time","Exposure Meter Counts"
"2020-05-29 18:16:20",261.576,18397108
"2020-05-29 18:16:24",265.368,20031812
"2020-05-29 18:16:28",269.158,22052328
"2020-05-29 18:16:31",273.052,22052770
"2020-05-29 18:16:35",276.739,22053248
"2020-05-29 18:16:39",280.541,22053662
"2020-05-29 18:16:43",284.33,22054118
"2020-05-29 18:16:47",288.121,22054490
"2020-05-29 18:16:50",292.088,22054960
"2020-05-29 18:16:54",295.702,22055384
"2020-05-29 18:16:58",299.493,22055770
"2020-05-29 18:17:02",303.283,22056112
"2020-05-29 18:17:06",307.074,22056462
"2020-05-29 18:17:09",311.135,22056916
"2020-05-29 18:17:13",314.656,22057328
"2020-05-29 18:17:17",318.448,24233296
"2020-05-29 18:17:21",322.237,25714108
"2020-05-29 18:17:24",326.028,25714496
"2020-05-29 18:17:28",329.819,25714930
"2020-05-29 18:17:32",333.609,25715376
"2020-05-29 18:17:36",337.4,25715722
"2020-05-29 18:17:40",341.19,25716136
"2020-05-29 18:17:43",345.019,25716548
"2020-05-29 18:17:47",348.772,25716936
"2020-05-29 18:17:51",352.562,25717344
"2020-05-29 18:17:55",356.353,25717776
"2020-05-29 18:17:59",360.144,25718160
"2020-05-29 18:18:02",364.066,25718600
"2020-05-29 18:18:06",367.725,25727552
"2020-05-29 18:18:10",371.516,28501640
"2020-05-29 18:18:14",375.307,29385672
"2020-05-29 18:18:18",379.097,29386104
"2020-05-29 18:18:21",383.112,29386530
"2020-05-29 18:18:25",386.678,29386956
"2020-05-29 18:18:29",390.469,29387360
"2020-05-29 18:18:33",394.259,29387796
"2020-05-29 18:18:37",398.05,29388236
"2020-05-29 18:18:40",401.841,29388684
"2020-05-29 18:18:44",405.632,29389136
"2020-05-29 18:18:48",409.422,29389462
"2020-05-29 18:18:52",413.213,29389842
"2020-05-29 18:18:55",417.004,29390238
"2020-05-29 18:18:59",420.795,29944532
"2020-05-29 18:19:03",424.595,32738396
"2020-05-29 18:19:07",428.385,33083536
"2020-05-29 18:19:11",432.176,33083944
"2020-05-29 18:19:14",436.033,33084316
"2020-05-29 18:19:18",439.757,33084774
"2020-05-29 18:19:22",443.548,33085254
"2020-05-29 18:19:26",447.339,33085708
"2020-05-29 18:19:30",451.13,33086136
"2020-05-29 18:19:33",455.08,33086562
"2020-05-29 18:19:37",458.711,33086996
"2020-05-29 18:19:41",462.502,33087412
"2020-05-29 18:19:45",466.293,33087824
"2020-05-29 18:19:49",470.083,33088316
"2020-05-29 18:19:52",474.127,34251336
"2020-05-29 18:19:56",477.674,36775644
"2020-05-29 18:20:00",481.465,36776120
"2020-05-29 18:27:10",0,0
"2020-05-29 18:27:14",0,413
"2020-05-29 18:27:18",4.211,1704308
"2020-05-29 18:27:22",8.421,4440925
"2020-05-29 18:27:25",12.63,4441360
"2020-05-29 18:27:29",15.16,4441765
"2020-05-29 18:27:33",19.049,4442199
"2020-05-29 18:27:37",23.258,4442631
"2020-05-29 18:27:41",27.468,4443037
"2020-05-29 18:27:44",31.677,4443477
"2020-05-29 18:27:48",34.114,4443947
"2020-05-29 18:27:52",38.094,4444382
"2020-05-29 18:27:56",42.305,4444772
"2020-05-29 18:28:00",46.515,4445191
"2020-05-29 18:28:03",50.724,4445733
"2020-05-29 18:28:07",53.067,4446183
"2020-05-29 18:28:11",57.142,5993068
"2020-05-29 18:28:15",61.352,8781233
"2020-05-29 18:28:18",65.561,8869274
"2020-05-29 18:28:22",68.23,8869685
"2020-05-29 18:28:26",72.021,8870182
"2020-05-29 18:28:30",76.189,8870580
"2020-05-29 18:28:34",80.398,8871111
"2020-05-29 18:28:37",84.607,8871510
"2020-05-29 18:28:41",87.183,8871953
"2020-05-29 18:28:45",91.026,8872403
"2020-05-29 18:28:49",95.236,8872853
"2020-05-29 18:28:53",99.445,8873279
"2020-05-29 18:28:56",103.654,8873748
"2020-05-29 18:29:00",106.136,8874212
"2020-05-29 18:29:04",110.073,10274280
"2020-05-29 18:29:08",114.282,13058840
"2020-05-29 18:29:12",118.491,13291693
"2020-05-29 18:29:15",122.7,13292118
"2020-05-29 18:29:19",125.09,13292566
"2020-05-29 18:29:23",129.12,13292995
"2020-05-29 18:29:27",133.329,13293465
"2020-05-29 18:29:30",137.538,13293846
"2020-05-29 18:29:34",140.252,13294305
"2020-05-29 18:29:38",144.043,13294689
"2020-05-29 18:29:42",148.166,13295070
"2020-05-29 18:29:46",152.376,13295463
"2020-05-29 18:29:49",156.585,13295926
"2020-05-29 18:29:53",159.206,13296339
"2020-05-29 18:29:57",163.003,14541151
"2020-05-29 18:30:01",167.213,17317636
"2020-05-29 18:30:05",171.422,17701008
"2020-05-29 18:30:08",175.632,17701420
"2020-05-29 18:30:12",178.159,17701876
"2020-05-29 18:30:16",182.05,17702368
"2020-05-29 18:30:20",186.259,17702790
"2020-05-29 18:30:24",190.469,17703268
"2020-05-29 18:30:27",194.678,17703666
"2020-05-29 18:30:31",197.113,17704074
"2020-05-29 18:30:35",201.097,17704482
"2020-05-29 18:30:39",205.306,17704904
"2020-05-29 18:30:43",209.515,17705284
"2020-05-29 18:30:46",213.725,17705760
"2020-05-29 18:30:50",216.067,18808780
"2020-05-29 18:30:54",220.133,21585474
"2020-05-29 18:30:58",224.343,22113052
"2020-05-29 18:31:01",228.552,22113524
"2020-05-29 18:31:05",231.238,22113968
"2020-05-29 18:31:09",235.029,22114428
"2020-05-29 18:31:13",239.18,22114864
"2020-05-29 18:31:17",243.389,22115304
"2020-05-29 18:31:20",247.598,22115738
"2020-05-29 18:31:24",250.192,22116128
"2020-05-29 18:31:28",254.017,22116552
"2020-05-29 18:31:32",258.226,22117004
"2020-05-29 18:31:36",262.436,22117484
"2020-05-29 18:31:39",266.646,22117878
"2020-05-29 18:31:43",269.145,23028312
"2020-05-29 18:31:47",273.054,25807640
"2020-05-29 18:31:51",277.263,26525096
"2020-05-29 18:31:55",281.473,26525592
"2020-05-29 18:31:58",285.682,26526000
"2020-05-29 18:32:02",288.109,26526426
"2020-05-29 18:32:06",292.1,26526872
"2020-05-29 18:32:10",296.31,26527348
"2020-05-29 18:32:14",300.519,26527776
"2020-05-29 18:32:17",304.728,26528204
"2020-05-29 18:32:21",307.062,26528620
"2020-05-29 18:32:25",311.148,26529056
"2020-05-29 18:32:29",315.357,26529512
"2020-05-29 18:32:32",319.567,26529898
"2020-05-29 18:32:36",322.225,27288920
"2020-05-29 18:32:40",326.014,30075456
"2020-05-29 18:32:44",330.194,30949124
"2020-05-29 18:32:48",334.403,30949600
"2020-05-29 18:32:51",338.612,30950076
"2020-05-29 18:32:55",341.178,30950502
"2020-05-29 18:32:59",345.031,30950932
"2020-05-29 18:33:03",349.241,30951348
"2020-05-29 18:33:07",353.451,30951828
"2020-05-29 18:33:10",357.661,30952218
"2020-05-29 18:33:14",360.131,30952600
"2020-05-29 18:33:18",364.078,30953040
"2020-05-29 18:33:22",368.288,30953438
"2020-05-29 18:33:26",372.497,30953852
"2020-05-29 18:33:29",376.707,31564268
"2020-05-29 18:33:33",379.095,34357036
"2020-05-29 18:33:37",383.114,35379892
"2020-05-29 18:33:41",387.324,35380292
"2020-05-29 18:33:44",391.534,35380696
"2020-05-29 18:33:48",394.256,35381160
"2020-05-29 18:33:52",398.047,35381548
"2020-05-29 18:33:56",402.162,35382016
"2020-05-29 18:34:00",406.371,35382468
"2020-05-29 18:34:03",410.58,35382964
"2020-05-29 18:34:07",413.21,35383408
"2020-05-29 18:34:11",417.001,35383896
"2020-05-29 18:34:15",421.209,35384408
"2020-05-29 18:34:19",425.418,35384824
"2020-05-29 18:34:22",429.627,35849312
"2020-05-29 18:34:26",432.164,38638728
"2020-05-29 18:34:30",436.046,39801376
"2020-05-29 18:34:34",440.256,39801856
"2020-05-29 18:34:38",444.465,39802304
"2020-05-29 18:34:41",448.673,39802736
"2020-05-29 18:34:45",451.116,39803124
